ID,Nombre,Cédula,Rol,Contraseña,Departamento,Municipio,Zona,Puesto,Mesa,Ubicación Completa,Activo,Presencia Verificada,Último Acceso
314,testigo_2660010201001,2660010201001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,COLEGIO INSTITUTO MONTENEGRO,COLEGIO INSTITUTO MONTENEGRO - Mesa 1,QUINDIO - MONTENEGRO - Zona 01 - COLEGIO INSTITUTO MONTENEGRO - Mesa 01,Sí,No,Nunca
315,testigo_2660010202001,2660010202001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,COLEGIO INSTITUTO MONTENEGRO,COLEGIO INSTITUTO MONTENEGRO - Mesa 2,QUINDIO - MONTENEGRO - Zona 01 - COLEGIO INSTITUTO MONTENEGRO - Mesa 02,Sí,No,Nunca
316,testigo_2660010203001,2660010203001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,COLEGIO INSTITUTO MONTENEGRO,COLEGIO INSTITUTO MONTENEGRO - Mesa 3,QUINDIO - MONTENEGRO - Zona 01 - COLEGIO INSTITUTO MONTENEGRO - Mesa 03,Sí,No,Nunca
317,testigo_2660010301001,2660010301001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,ESC FRANCISCO JOSE DE CALDAS,ESC FRANCISCO JOSE DE CALDAS - Mesa 1,QUINDIO - MONTENEGRO - Zona 01 - ESC FRANCISCO JOSE DE CALDAS - Mesa 01,Sí,No,Nunca
318,testigo_2660010302001,2660010302001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,ESC FRANCISCO JOSE DE CALDAS,ESC FRANCISCO JOSE DE CALDAS - Mesa 2,QUINDIO - MONTENEGRO - Zona 01 - ESC FRANCISCO JOSE DE CALDAS - Mesa 02,Sí,No,Nunca
319,testigo_2660010401001,2660010401001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 01,INSTITUCION EDUCATIVA JESUS MARIA OBANDO,INSTITUCION EDUCATIVA JESUS MARIA OBANDO - Mesa 1,QUINDIO - MONTENEGRO - Zona 01 - INSTITUCION EDUCATIVA JESUS MARIA OBANDO - Mesa 01,Sí,No,Nunca
320,testigo_2660020101001,2660020101001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,COL. SANTAMARIA GORETTI,COL. SANTAMARIA GORETTI - Mesa 1,QUINDIO - MONTENEGRO - Zona 02 - COL. SANTAMARIA GORETTI - Mesa 01,Sí,No,Nunca
321,testigo_2660020201001,2660020201001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,ESC. LOS FUNDADORES,ESC. LOS FUNDADORES - Mesa 1,QUINDIO - MONTENEGRO - Zona 02 - ESC. LOS FUNDADORES - Mesa 01,Sí,No,Nunca
322,testigo_2660020202001,2660020202001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,ESC. LOS FUNDADORES,ESC. LOS FUNDADORES - Mesa 2,QUINDIO - MONTENEGRO - Zona 02 - ESC. LOS FUNDADORES - Mesa 02,Sí,No,Nunca
323,testigo_2660020301001,2660020301001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,ESCUELA GENERAL SANTANDER,ESCUELA GENERAL SANTANDER - Mesa 1,QUINDIO - MONTENEGRO - Zona 02 - ESCUELA GENERAL SANTANDER - Mesa 01,Sí,No,Nunca
324,testigo_2660020401001,2660020401001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 02,COLEGIO JESUS MAESTRO,COLEGIO JESUS MAESTRO - Mesa 1,QUINDIO - MONTENEGRO - Zona 02 - COLEGIO JESUS MAESTRO - Mesa 01,Sí,No,Nunca
325,testigo_2660992801001,2660992801001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 99,ESCUELA EL CASTILLO,ESCUELA EL CASTILLO - Mesa 1,QUINDIO - MONTENEGRO - Zona 99 - ESCUELA EL CASTILLO - Mesa 01,Sí,No,Nunca
326,testigo_2660993401001,2660993401001,testigo_electoral,test123,QUINDIO,MONTENEGRO,Zona 99,PUEBLO TAPAO,PUEBLO TAPAO - Mesa 1,QUINDIO - MONTENEGRO - Zona 99 - PUEBLO TAPAO - Mesa 01,Sí,No,Nunca
327,testigo_2670000001001,2670000001001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 00,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,QUINDIO - PIJAO - Zona 00 - PUESTO CABECERA MUNICIPAL - Mesa 01,Sí,No,Nunca
328,testigo_2670000002001,2670000002001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 00,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 2,QUINDIO - PIJAO - Zona 00 - PUESTO CABECERA MUNICIPAL - Mesa 02,Sí,No,Nunca
329,testigo_2670991101001,2670991101001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 99,BARRAGAN,BARRAGAN - Mesa 1,QUINDIO - PIJAO - Zona 99 - BARRAGAN - Mesa 01,Sí,No,Nunca
330,testigo_2670991301001,2670991301001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 99,LA MARIELA,LA MARIELA - Mesa 1,QUINDIO - PIJAO - Zona 99 - LA MARIELA - Mesa 01,Sí,No,Nunca
331,testigo_2670995701001,2670995701001,testigo_electoral,test123,QUINDIO,PIJAO,Zona 99,MAIZENA ALTA,MAIZENA ALTA - Mesa 1,QUINDIO - PIJAO - Zona 99 - MAIZENA ALTA - Mesa 01,Sí,No,Nunca
332,testigo_2680010101001,2680010101001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INST. EDU.  POLICARPA SALAVARRIETA,INST. EDU.  POLICARPA SALAVARRIETA - Mesa 1,QUINDIO - QUIMBAYA - Zona 01 - INST. EDU.  POLICARPA SALAVARRIETA - Mesa 01,Sí,No,Nunca
333,testigo_2680010102001,2680010102001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INST. EDU.  POLICARPA SALAVARRIETA,INST. EDU.  POLICARPA SALAVARRIETA - Mesa 2,QUINDIO - QUIMBAYA - Zona 01 - INST. EDU.  POLICARPA SALAVARRIETA - Mesa 02,Sí,No,Nunca
334,testigo_2680010201001,2680010201001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,I.E. DE MERCADOTECNIA MARIA INMACULADA,I.E. DE MERCADOTECNIA MARIA INMACULADA - Mesa 1,QUINDIO - QUIMBAYA - Zona 01 - I.E. DE MERCADOTECNIA MARIA INMACULADA - Mesa 01,Sí,No,Nunca
335,testigo_2680010202001,2680010202001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,I.E. DE MERCADOTECNIA MARIA INMACULADA,I.E. DE MERCADOTECNIA MARIA INMACULADA - Mesa 2,QUINDIO - QUIMBAYA - Zona 01 - I.E. DE MERCADOTECNIA MARIA INMACULADA - Mesa 02,Sí,No,Nunca
336,testigo_2680010301001,2680010301001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INSTITUCION EDUCATIVA SADEQUI,INSTITUCION EDUCATIVA SADEQUI - Mesa 1,QUINDIO - QUIMBAYA - Zona 01 - INSTITUCION EDUCATIVA SADEQUI - Mesa 01,Sí,No,Nunca
337,testigo_2680010401001,2680010401001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INSTITUCION EDUCATIVA  ESPIRITU SANTO,INSTITUCION EDUCATIVA  ESPIRITU SANTO - Mesa 1,QUINDIO - QUIMBAYA - Zona 01 - INSTITUCION EDUCATIVA  ESPIRITU SANTO - Mesa 01,Sí,No,Nunca
338,testigo_2680010501001,2680010501001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 01,INSTITUCION EDUCATIVA ANTONIA SANTOS,INSTITUCION EDUCATIVA ANTONIA SANTOS - Mesa 1,QUINDIO - QUIMBAYA - Zona 01 - INSTITUCION EDUCATIVA ANTONIA SANTOS - Mesa 01,Sí,No,Nunca
339,testigo_2680020101001,2680020101001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 02,INSTITUCION EDUCATIVA ANTONIO RICAURTE,INSTITUCION EDUCATIVA ANTONIO RICAURTE - Mesa 1,QUINDIO - QUIMBAYA - Zona 02 - INSTITUCION EDUCATIVA ANTONIO RICAURTE - Mesa 01,Sí,No,Nunca
340,testigo_2680020201001,2680020201001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 02,INSTITUCION EDUCATIVA SIMON BOLIVAR,INSTITUCION EDUCATIVA SIMON BOLIVAR - Mesa 1,QUINDIO - QUIMBAYA - Zona 02 - INSTITUCION EDUCATIVA SIMON BOLIVAR - Mesa 01,Sí,No,Nunca
341,testigo_2680020202001,2680020202001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 02,INSTITUCION EDUCATIVA SIMON BOLIVAR,INSTITUCION EDUCATIVA SIMON BOLIVAR - Mesa 2,QUINDIO - QUIMBAYA - Zona 02 - INSTITUCION EDUCATIVA SIMON BOLIVAR - Mesa 02,Sí,No,Nunca
342,testigo_2680020301001,2680020301001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 02,I.E. SAGRADO CORAZON DE JESUS,I.E. SAGRADO CORAZON DE JESUS - Mesa 1,QUINDIO - QUIMBAYA - Zona 02 - I.E. SAGRADO CORAZON DE JESUS - Mesa 01,Sí,No,Nunca
343,testigo_2680900101001,2680900101001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 90,INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA,INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA - Mesa 1,QUINDIO - QUIMBAYA - Zona 90 - INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA - Mesa 01,Sí,No,Nunca
344,testigo_2680900102001,2680900102001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 90,INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA,INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA - Mesa 2,QUINDIO - QUIMBAYA - Zona 90 - INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA - Mesa 02,Sí,No,Nunca
345,testigo_2680992901001,2680992901001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,EL JAZMIN,EL JAZMIN - Mesa 1,QUINDIO - QUIMBAYA - Zona 99 - EL JAZMIN - Mesa 01,Sí,No,Nunca
346,testigo_2680993001001,2680993001001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,INSTITUCION EDUCATIVA RURAL EL LAUREL,INSTITUCION EDUCATIVA RURAL EL LAUREL - Mesa 1,QUINDIO - QUIMBAYA - Zona 99 - INSTITUCION EDUCATIVA RURAL EL LAUREL - Mesa 01,Sí,No,Nunca
347,testigo_2680993201001,2680993201001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,INSTITUCION EDUCATIVA  NARANJAL,INSTITUCION EDUCATIVA  NARANJAL - Mesa 1,QUINDIO - QUIMBAYA - Zona 99 - INSTITUCION EDUCATIVA  NARANJAL - Mesa 01,Sí,No,Nunca
348,testigo_2680995301001,2680995301001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,LA MESA BAJA,LA MESA BAJA - Mesa 1,QUINDIO - QUIMBAYA - Zona 99 - LA MESA BAJA - Mesa 01,Sí,No,Nunca
349,testigo_2680997201001,2680997201001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,IE RAMON MESSA LONDOÑO,IE RAMON MESSA LONDOÑO - Mesa 1,QUINDIO - QUIMBAYA - Zona 99 - IE RAMON MESSA LONDOÑO - Mesa 01,Sí,No,Nunca
350,testigo_2680997301001,2680997301001,testigo_electoral,test123,QUINDIO,QUIMBAYA,Zona 99,PUERTO ALEJANDRIA,PUERTO ALEJANDRIA - Mesa 1,QUINDIO - QUIMBAYA - Zona 99 - PUERTO ALEJANDRIA - Mesa 01,Sí,No,Nunca
351,testigo_2690000001001,2690000001001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 00,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,QUINDIO - SALENTO - Zona 00 - PUESTO CABECERA MUNICIPAL - Mesa 01,Sí,No,Nunca
352,testigo_2690000002001,2690000002001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 00,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 2,QUINDIO - SALENTO - Zona 00 - PUESTO CABECERA MUNICIPAL - Mesa 02,Sí,No,Nunca
353,testigo_2690991101001,2690991101001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 99,BOQUIA,BOQUIA - Mesa 1,QUINDIO - SALENTO - Zona 99 - BOQUIA - Mesa 01,Sí,No,Nunca
354,testigo_2690991401001,2690991401001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 99,CANAAN,CANAAN - Mesa 1,QUINDIO - SALENTO - Zona 99 - CANAAN - Mesa 01,Sí,No,Nunca
355,testigo_2690992001001,2690992001001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 99,COCORA (PALESTINA),COCORA (PALESTINA) - Mesa 1,QUINDIO - SALENTO - Zona 99 - COCORA (PALESTINA) - Mesa 01,Sí,No,Nunca
356,testigo_2690995401001,2690995401001,testigo_electoral,test123,QUINDIO,SALENTO,Zona 99,LA NUBIA,LA NUBIA - Mesa 1,QUINDIO - SALENTO - Zona 99 - LA NUBIA - Mesa 01,Sí,No,Nunca
